HitTitle,AssignmentId,WorkerId,TemporalDistance,Date,DurationSeconds,Painter,Painting,Category,painting,distance_numeric,set,Painter_set
Rka2,3C6FJU71TQTTW2B7PH3TZVS78WFUYP,AST33WVZ5QC05,tomorrow,2016-07-06,11,Rothko,A2,Indeterminate,RothkoA2,0,A,RothkoA
Rka2,3QY5DC2MXRKNWBUCKRB5AALR2LQFUE,ARPBS72HUCKD4,tomorrow,2016-07-06,10,Rothko,A2,Indeterminate,RothkoA2,0,A,RothkoA
Rka2,3AMW0RGHOD2MSYZX1TVO8971WVJPNY,A2ZRJMJTE6ID97,in a year,2016-07-06,6,Rothko,A2,Indeterminate,RothkoA2,1,A,RothkoA
Rka2,3X4MXAO0BGOXR5OQ6MQ09NK7QPBRWJ,A1ORP0J662SA5N,tomorrow,2016-07-06,19,Rothko,A2,Indeterminate,RothkoA2,0,A,RothkoA
Rka2,337RC3OW05299IT8BSO819SUDOJVLM,A2QTP92PCZUGI2,in a year,2016-07-06,47,Rothko,A2,Indeterminate,RothkoA2,1,A,RothkoA
Rka2,33PPUNGG3851L0TVH9A78REP7RFRZ9,A11HK2XJZAXPPX,tomorrow,2016-07-06,17,Rothko,A2,Indeterminate,RothkoA2,0,A,RothkoA
Rka2,37KGEN7NJ3QMVJBAH88GCYCWWAKPPU,A10CLUSRQDKJBH,tomorrow,2016-07-06,14,Rothko,A2,Indeterminate,RothkoA2,0,A,RothkoA
Rka2,37W3JXSD6686O60CKHIUHJD4TCQWYQ,A24BQT7XFB4Y3X,tomorrow,2016-07-06,20,Rothko,A2,Indeterminate,RothkoA2,0,A,RothkoA
Rka2,3NG53N1RLVJ1PRCTVR65QCH670KP8A,ASO3ERG5O5O91,in a year,2016-07-06,43,Rothko,A2,Indeterminate,RothkoA2,1,A,RothkoA
Rka2,3CP1TO84PT1MA2SLVVOQIFZMU0S522,A3CB0SM114NJVL,tomorrow,2016-07-06,59,Rothko,A2,Indeterminate,RothkoA2,0,A,RothkoA
Rka2,36ZN444YTRYCTXC5PD5HE16U0RUIOV,AGPU1M6Z0EIB3,tomorrow,2016-07-06,52,Rothko,A2,Indeterminate,RothkoA2,0,A,RothkoA
Rka2,3AAJC4I4FGSKNCAI941Y60SYXALJZ9,A1WRYUFOYFF8QO,in a year,2016-07-06,76,Rothko,A2,Indeterminate,RothkoA2,1,A,RothkoA
Rka2,3VJ40NV2QIN22BSGJP4LS883B89TOM,A2NAKIXS3DVGAA,in a year,2016-07-06,238,Rothko,A2,Indeterminate,RothkoA2,1,A,RothkoA
Rka2,3RYC5T2D73T77WRPU0C5HTCBXSBRPR,AK0Y6OITL7VGX,tomorrow,2016-07-06,25,Rothko,A2,Indeterminate,RothkoA2,0,A,RothkoA
2tempdistmonA1,3TE3O857308BFPQJS21TLG4HHLD2R8,A2NAKIXS3DVGAA,tomorrow,2016-06-16,11,Mondrian,A1,Concrete,MondrianA1,0,A,MondrianA
2tempdistmonA1,3IRIK4HM3AKVROK1X7N1MYM7XPBC6S,A1FBO95OVBYOH1,tomorrow,2016-06-16,5,Mondrian,A1,Concrete,MondrianA1,0,A,MondrianA
2tempdistmonA1,3PXX5PX6LXYD4L4Y9K8IRJIBBN2ABA,A2ALWT2BUSXD83,tomorrow,2016-06-16,11,Mondrian,A1,Concrete,MondrianA1,0,A,MondrianA
2tempdistmonA1,3AUQQEL7U5TWCM4MMZ2P3P055T60VF,A273DS7TQWR9M1,tomorrow,2016-06-16,11,Mondrian,A1,Concrete,MondrianA1,0,A,MondrianA
2tempdistmonA1,3QILPRALQ5V1M60GFCTDMNCA2OFN87,A32QJF67JMJFKX,tomorrow,2016-06-16,24,Mondrian,A1,Concrete,MondrianA1,0,A,MondrianA
2tempdistmonA1,30JNVC0OR9KFIEE1Y8F03U0EAITQHD,A34AQF5D0H0UBX,tomorrow,2016-06-16,16,Mondrian,A1,Concrete,MondrianA1,0,A,MondrianA
2tempdistmonA1,3L4PIM1GQTG1GAJQLN8OUK5MW08YRL,A1FP3SH704X01V,tomorrow,2016-06-16,11,Mondrian,A1,Concrete,MondrianA1,0,A,MondrianA
2tempdistmonA1,39DD6S19JPBCCWOQV3Q79KF5N5LEZE,A365SN61J4UNGR,tomorrow,2016-06-16,38,Mondrian,A1,Concrete,MondrianA1,0,A,MondrianA
2tempdistmonA1,388U7OUMF714JFN5DFXF2SB2KNTR0D,A9KPCMO1J1LQF,in a year,2016-06-16,12,Mondrian,A1,Concrete,MondrianA1,1,A,MondrianA
2tempdistmonA1,3DY46V3X3PIE9ZB8DEQOGM2X9DG55Z,A3JZS32RQUWGJM,tomorrow,2016-06-16,3,Mondrian,A1,Concrete,MondrianA1,0,A,MondrianA
2tempdistmonA1,37TD41K0AH90EMIY4KQ4N3IZFEACSG,A2J44NKNUFCS68,tomorrow,2016-06-16,22,Mondrian,A1,Concrete,MondrianA1,0,A,MondrianA
2tempdistmonA1,3VZLGYJEYLALIWF7Q8GZX90C3BXZX9,A17ELSQUMU0QT6,tomorrow,2016-06-16,16,Mondrian,A1,Concrete,MondrianA1,0,A,MondrianA
2tempdistmonA1,3OF2M9AATGOFYWG0RP1A7FSA72JKZ6,A2MIOF3QNY3Y70,tomorrow,2016-06-16,10,Mondrian,A1,Concrete,MondrianA1,0,A,MondrianA
2tempdistmonA1,30JNVC0OR9KFIEE1Y8F03U0EAIUQHE,A1EQ2HDHF2WWSY,tomorrow,2016-06-16,8,Mondrian,A1,Concrete,MondrianA1,0,A,MondrianA
2tempdistmonA1,36WLNQG78ZAGUYLAPPA4N282W21EBA,A2KYR3GRQT2EL0,in a year,2016-06-16,34,Mondrian,A1,Concrete,MondrianA1,1,A,MondrianA
2tempdistmonA1,3QXNC7EIPIVYFFRJJYXTB7B8E1O909,A2H3CEY6HEXGBO,tomorrow,2016-06-16,15,Mondrian,A1,Concrete,MondrianA1,0,A,MondrianA
2tempdistmonA1,3JCG6DTRV3QSV7D4HY2UC8SF15QQQA,A2SENAPNSXG9L,in a year,2016-06-16,9,Mondrian,A1,Concrete,MondrianA1,1,A,MondrianA
2tempdistmonA1,3K2755HG5S31F9JQYWLG0AH2BOSFD0,AKSJ3C5O3V9RB,tomorrow,2016-06-16,132,Mondrian,A1,Concrete,MondrianA1,0,A,MondrianA
2tempdistmonA1,3CCZ6YKWR7JXAMDKG435S27ZV9Z95U,A1AQK667NBERJ1,tomorrow,2016-06-16,9,Mondrian,A1,Concrete,MondrianA1,0,A,MondrianA
2tempdistmonA1,3137ONMDKG5CLFTL5B2IODZZCFTEGR,A19L9MK673JAAG,in a year,2016-06-16,12,Mondrian,A1,Concrete,MondrianA1,1,A,MondrianA
2tempdistmonA1,3S06PH7KSR4APUPIRX6VB8D8AE91DL,A1GYO6CJMVA9ZA,in a year,2016-06-16,22,Mondrian,A1,Concrete,MondrianA1,1,A,MondrianA
2tempdistmonA1,3PS7W85Z8Z2ZVOOAH0L3VIDDBCLT95,A17GH7I35D6K03,tomorrow,2016-06-16,15,Mondrian,A1,Concrete,MondrianA1,0,A,MondrianA
2tempdistmonA1,33LK57MYLT5DMFT8WYACY1JKOWVSZU,AOGT0KZDUX8CC,in a year,2016-06-16,7,Mondrian,A1,Concrete,MondrianA1,1,A,MondrianA
2tempdistmonA1,3YMTUJH0DSGYYIIY05PCEA2XPK6T48,A17TS8M18R9TZS,in a year,2016-06-16,8,Mondrian,A1,Concrete,MondrianA1,1,A,MondrianA
2tempdistmonA1,3HVVDCPGTESEWPWIPCDJUZ64KL6YTZ,A3F0NFNLOLFJT0,tomorrow,2016-06-16,19,Mondrian,A1,Concrete,MondrianA1,0,A,MondrianA
2tempdistmonA1,33FBRBDW6OZIV23PQMKZ6CIY3K3C8G,A2169ZI7PTYQTX,tomorrow,2016-06-16,21,Mondrian,A1,Concrete,MondrianA1,0,A,MondrianA
2tempdistmonA1,3PMBY0YE273I97MZVEQD68D9NQLC95,A2P065E9CYMYJL,tomorrow,2016-06-16,8,Mondrian,A1,Concrete,MondrianA1,0,A,MondrianA
2tempdistmonA1,3HUTX6F6VUN8ICY30AKPRLZC6YUO2M,AHPUVVEDSDA5F,in a year,2016-06-16,16,Mondrian,A1,Concrete,MondrianA1,1,A,MondrianA
2tempdistmonA1,3R0T90IZ1SCXOH979KWNYPZWR3GGC0,A2QTP92PCZUGI2,tomorrow,2016-06-16,14,Mondrian,A1,Concrete,MondrianA1,0,A,MondrianA
2tempdistmonA1,38JBBYETQOAW9Z01AA0HFO2WMAL4EV,A28I5Z52IUGM3S,tomorrow,2016-06-16,20,Mondrian,A1,Concrete,MondrianA1,0,A,MondrianA
2tempdistmonA1,3VAR3R6G1P1J4R0SGRTQ1CCFSYMO8P,A21PQ8OB80F4NP,in a year,2016-06-16,8,Mondrian,A1,Concrete,MondrianA1,1,A,MondrianA
2tempdistmonA1,3ZY8KE4ISJ3K0F9L3XW4IVRNIX5QV4,A2ABFXJB7DKIBQ,tomorrow,2016-06-16,35,Mondrian,A1,Concrete,MondrianA1,0,A,MondrianA
2tempdistmonA1,39LNWE0K4UW762W2LZHQD7YIDGFIU4,ADGREXTAORHCE,in a year,2016-06-16,40,Mondrian,A1,Concrete,MondrianA1,1,A,MondrianA
2tempdistmonA1,3MYYFCXHJ37UTDWSG5Q5FRN8ZQ04GC,A1R8B0EXFBC00O,tomorrow,2016-06-16,35,Mondrian,A1,Concrete,MondrianA1,0,A,MondrianA
2tempdistmonA1,3FTF2T8WLRIRN5S4C5QEI2KCF63W9Y,A27GZN1JOOIAUW,tomorrow,2016-06-16,50,Mondrian,A1,Concrete,MondrianA1,0,A,MondrianA
2tempdistmonA1,3NPI0JQDAO5KNB4HYPH0H8DSGG3TP0,A320QA9HJFUOZO,in a year,2016-06-16,32,Mondrian,A1,Concrete,MondrianA1,1,A,MondrianA
2tempdistmonA1,39RP059MEHTE6MDN6NYN0ADB54SMB7,A3EBUBRYCKB6AF,tomorrow,2016-06-16,9,Mondrian,A1,Concrete,MondrianA1,0,A,MondrianA
2tempdistmonA1,3MYYFCXHJ37UTDWSG5Q5FRN8ZQ0G4O,A2C2WXXKJOLCZ2,tomorrow,2016-06-16,18,Mondrian,A1,Concrete,MondrianA1,0,A,MondrianA
2tempdistmonA1,38F5OAUN5NC5CW9M296U33JJ5S2H77,A3GZYWA9S6J0K9,in a year,2016-06-16,115,Mondrian,A1,Concrete,MondrianA1,1,A,MondrianA
2tempdistmonA1,3CTOC39K37Q1324CQ99FFGZYIK97J5,AAPICG8G8S1FU,tomorrow,2016-06-16,6,Mondrian,A1,Concrete,MondrianA1,0,A,MondrianA
2tempdistmonA2,3YDGXNSEOZUF0YQAX7EHNE6AB7N48W,A34AQF5D0H0UBX,tomorrow,2016-06-16,7,Mondrian,A2,Indeterminate,MondrianA2,0,A,MondrianA
2tempdistmonA2,339ANSOTR52T36RQRLDO7KPKBPIKIA,AF8UNUWWF7RPW,tomorrow,2016-06-16,8,Mondrian,A2,Indeterminate,MondrianA2,0,A,MondrianA
2tempdistmonA2,3Z9WI9EOZZOT7BG6L3V378O5BC3KHH,A1AQK667NBERJ1,tomorrow,2016-06-16,9,Mondrian,A2,Indeterminate,MondrianA2,0,A,MondrianA
2tempdistmonA2,3EICBYG644W7FJZ8HQHQV2RCJVYCJ1,A24BWZM4LDJUGR,tomorrow,2016-06-16,13,Mondrian,A2,Indeterminate,MondrianA2,0,A,MondrianA
2tempdistmonA2,3P1L2B7AD1PEJYKBAG2U6HYLCYMOLC,A1FBO95OVBYOH1,in a year,2016-06-16,12,Mondrian,A2,Indeterminate,MondrianA2,1,A,MondrianA
2tempdistmonA2,3ZAK8W07I4EWZ7FMH9SK73YMRMZU0M,A32QJF67JMJFKX,tomorrow,2016-06-16,27,Mondrian,A2,Indeterminate,MondrianA2,0,A,MondrianA
2tempdistmonA2,3DZQRBDBSLFC1MMFBRF3U0E591YS3Z,A183WYXN12P2TJ,tomorrow,2016-06-16,15,Mondrian,A2,Indeterminate,MondrianA2,0,A,MondrianA
2tempdistmonA2,3G2UL9A02DEPF7P56QFQ6CUTWEO67X,A2MIOF3QNY3Y70,tomorrow,2016-06-16,13,Mondrian,A2,Indeterminate,MondrianA2,0,A,MondrianA
2tempdistmonA2,3GFK2QRXX9H8MIQS9FDX6MFATAM5WI,A1EQ2HDHF2WWSY,tomorrow,2016-06-16,22,Mondrian,A2,Indeterminate,MondrianA2,0,A,MondrianA
2tempdistmonA2,3X87C8JFV6B48NSH92RZ787GJTDQS1,ADVIE0ZHLWDDH,in a year,2016-06-16,8,Mondrian,A2,Indeterminate,MondrianA2,1,A,MondrianA
2tempdistmonA2,3M1CVSFP60508R6NS258M8DAXN5QA4,AJ34WB9Z37ILU,tomorrow,2016-06-16,7,Mondrian,A2,Indeterminate,MondrianA2,0,A,MondrianA
2tempdistmonA2,3WQ3B2KGE8GHAXRYD1FPGIP87TZ1BG,A29KUIEVPK8WB4,tomorrow,2016-06-16,6,Mondrian,A2,Indeterminate,MondrianA2,0,A,MondrianA
2tempdistmonA2,3OB0CAO74HPORG5NPIWUGG3G9RCYHQ,A19L9MK673JAAG,tomorrow,2016-06-16,32,Mondrian,A2,Indeterminate,MondrianA2,0,A,MondrianA
2tempdistmonA2,3IXQG4FA2TYZZ2UTHEUIVO7R55N9BX,AXOR2N1EAFVYF,tomorrow,2016-06-16,9,Mondrian,A2,Indeterminate,MondrianA2,0,A,MondrianA
2tempdistmonA2,3A0EX8ZRN8OE0321PQMYU50IEE8BYO,A1EGJ0KJG2QFB4,in a year,2016-06-16,3,Mondrian,A2,Indeterminate,MondrianA2,1,A,MondrianA
2tempdistmonA2,374TNBHA8BV1494Q88JOPUVH0E8YQM,A1CNEUGI7LWLR7,in a year,2016-06-16,5,Mondrian,A2,Indeterminate,MondrianA2,1,A,MondrianA
2tempdistmonA2,3D4CH1LGEATVQJ24X0MWWZYOLIF9GE,A1W08VMZJMBB13,tomorrow,2016-06-16,7,Mondrian,A2,Indeterminate,MondrianA2,0,A,MondrianA
2tempdistmonA2,3L6L49WXW0XWDG78Z97EBUWJ9HN45V,A35ZVO654GOBP5,tomorrow,2016-06-16,5,Mondrian,A2,Indeterminate,MondrianA2,0,A,MondrianA
2tempdistmonA2,3KIBXJ1WD5U3ZS2TPGQTRHL6NYIKO6,A17LSINELZPCMD,in a year,2016-06-16,22,Mondrian,A2,Indeterminate,MondrianA2,1,A,MondrianA
2tempdistmonA2,3ZDAD0O1T1DPWK68KGRHBLZVIFETXQ,A3S2CI33U988P7,in a year,2016-06-16,8,Mondrian,A2,Indeterminate,MondrianA2,1,A,MondrianA
2tempdistmonA2,3MTMREQS4VI5SO294B4EEXVWLONWAF,A2OAZPREKF6PQR,in a year,2016-06-16,5,Mondrian,A2,Indeterminate,MondrianA2,1,A,MondrianA
2tempdistmonA2,3GU1KF0O4I1KRPA0Y3QFHE76A95BPU,A365SN61J4UNGR,in a year,2016-06-16,90,Mondrian,A2,Indeterminate,MondrianA2,1,A,MondrianA
2tempdistmonA2,3G2UL9A02DEPF7P56QFQ6CUTWEO76Y,A21PQ8OB80F4NP,in a year,2016-06-16,23,Mondrian,A2,Indeterminate,MondrianA2,1,A,MondrianA
2tempdistmonA2,3300DTYQT2H3Y4NZ877UIR31I24EQO,A3F0NFNLOLFJT0,tomorrow,2016-06-16,24,Mondrian,A2,Indeterminate,MondrianA2,0,A,MondrianA
2tempdistmonA2,3DR23U6WE5EGQKFRPB1PNWEO293ET2,A9KPCMO1J1LQF,tomorrow,2016-06-16,5,Mondrian,A2,Indeterminate,MondrianA2,0,A,MondrianA
2tempdistmonA2,3WAKVUDHUWGAHIF628DTMI89Z06U7N,A38K3QQPV8CTPC,tomorrow,2016-06-16,3,Mondrian,A2,Indeterminate,MondrianA2,0,A,MondrianA
2tempdistmonA2,32RIADZISS4XJI5JB5KM456BN1W4SY,A3FW9NWR6TJ4M9,tomorrow,2016-06-16,4,Mondrian,A2,Indeterminate,MondrianA2,0,A,MondrianA
2tempdistmonA2,3YMTUJH0DSGYYIIY05PCEA2XPKA4TN,AAPICG8G8S1FU,in a year,2016-06-16,14,Mondrian,A2,Indeterminate,MondrianA2,1,A,MondrianA
2tempdistmonA2,3MH9DQ757WCTABQ7VBHNSVL2Y3PUGQ,A2FWMAJ0Z92JAY,in a year,2016-06-16,5,Mondrian,A2,Indeterminate,MondrianA2,1,A,MondrianA
2tempdistmonA2,3RYC5T2D73T77WRPU0C5HTCASV8RPN,A2C2WXXKJOLCZ2,tomorrow,2016-06-16,10,Mondrian,A2,Indeterminate,MondrianA2,0,A,MondrianA
2tempdistmonA2,3DL65MZB8DFZ43DG3P6ZYMEKEN3CEH,A2ALWT2BUSXD83,tomorrow,2016-06-16,26,Mondrian,A2,Indeterminate,MondrianA2,0,A,MondrianA
2tempdistmonA2,336YQZE83VECH6WE5D7AXODJV895MS,A3RYI5HXC2MJLN,in a year,2016-06-16,27,Mondrian,A2,Indeterminate,MondrianA2,1,A,MondrianA
2tempdistmonA2,3PPTZCWALQK19ZEV4UL7314J68EQZ7,A273DS7TQWR9M1,in a year,2016-06-16,29,Mondrian,A2,Indeterminate,MondrianA2,1,A,MondrianA
2tempdistmonA2,30OG32W0SUBIV7A7SFFDEX8WDRIEN2,A3485IQYNO94GA,tomorrow,2016-06-16,3,Mondrian,A2,Indeterminate,MondrianA2,0,A,MondrianA
2tempdistmonA2,3U8YCDAGXPG47E85008FX21XO1V0QP,A2KPT0PEUEXCC4,tomorrow,2016-06-16,10,Mondrian,A2,Indeterminate,MondrianA2,0,A,MondrianA
2tempdistmonA2,33IZTU6J811OHKTTVGMR1G39GW0SX0,A27UW6R5O45MZ6,in a year,2016-06-16,7,Mondrian,A2,Indeterminate,MondrianA2,1,A,MondrianA
2tempdistmonA2,3QHK8ZVMIMIU04V26BX80XYM5Z5BLX,ATP5AJPL8E56O,in a year,2016-06-16,7,Mondrian,A2,Indeterminate,MondrianA2,1,A,MondrianA
2tempdistmonA2,3PW9OPU9PQKNMKR2U8MEFPM4DNN21G,A27GZN1JOOIAUW,tomorrow,2016-06-16,115,Mondrian,A2,Indeterminate,MondrianA2,0,A,MondrianA
2tempdistmonA2,3KXIR214I4G4EJOLHQ5GDNT7P7X42V,A1IXQS0AB02CPA,in a year,2016-06-16,87,Mondrian,A2,Indeterminate,MondrianA2,1,A,MondrianA
2tempdistmonA2,3PJ71Z61R42YM4C1FH1TPCUIJTX197,A99QRHR8P2UHN,tomorrow,2016-06-16,157,Mondrian,A2,Indeterminate,MondrianA2,0,A,MondrianA
2tempdistmonB3,31N2WW6R9RQ3XHHT57F4N1VQKB5F34,A273DS7TQWR9M1,in a year,2016-06-16,8,Mondrian,B3,Abstract,MondrianB3,1,B,MondrianB
2tempdistmonB3,3TEM0PF1Q5XAI540VE2VX3UY5M6D0X,A32QJF67JMJFKX,tomorrow,2016-06-16,8,Mondrian,B3,Abstract,MondrianB3,0,B,MondrianB
2tempdistmonB3,34QN5IT0TZRY1A89E6RFBBGXUV980M,A3S2CI33U988P7,in a year,2016-06-16,7,Mondrian,B3,Abstract,MondrianB3,1,B,MondrianB
2tempdistmonB3,3JPSL1DZ5SZF5UTVCADRIEI5SCKAN3,A183WYXN12P2TJ,tomorrow,2016-06-16,9,Mondrian,B3,Abstract,MondrianB3,0,B,MondrianB
2tempdistmonB3,33C7UALJVLYY8ZTRAPVFPGZ7ZNF81P,A2KPT0PEUEXCC4,tomorrow,2016-06-16,9,Mondrian,B3,Abstract,MondrianB3,0,B,MondrianB
2tempdistmonB3,317HQ483I7SUBCCTOY54ZC6O5KPINF,A3485IQYNO94GA,tomorrow,2016-06-16,5,Mondrian,B3,Abstract,MondrianB3,0,B,MondrianB
2tempdistmonB3,3LOZAJ85YDDVCLCV117LAYQ5I21X22,A1CNEUGI7LWLR7,tomorrow,2016-06-16,4,Mondrian,B3,Abstract,MondrianB3,0,B,MondrianB
2tempdistmonB3,3KYQYYSHYV7VLMWJXZ46N4QG3PMODY,A17LSINELZPCMD,in a year,2016-06-16,17,Mondrian,B3,Abstract,MondrianB3,1,B,MondrianB
2tempdistmonB3,37UQDCYH6XVAUX467YNYI4ASD7G7VQ,AF8UNUWWF7RPW,in a year,2016-06-16,17,Mondrian,B3,Abstract,MondrianB3,1,B,MondrianB
2tempdistmonB3,3JMSRU9HQIUV3CJGU614OE29ZUJVEZ,A38K3QQPV8CTPC,tomorrow,2016-06-16,4,Mondrian,B3,Abstract,MondrianB3,0,B,MondrianB
2tempdistmonB3,3II4UPYCOJ7Y6Y9ZCCWAC9LGIQ3QD7,A21PQ8OB80F4NP,in a year,2016-06-16,16,Mondrian,B3,Abstract,MondrianB3,1,B,MondrianB
2tempdistmonB3,3GNA64GUZE432LU6X6EREXXO5965QF,A34AQF5D0H0UBX,tomorrow,2016-06-16,11,Mondrian,B3,Abstract,MondrianB3,0,B,MondrianB
2tempdistmonB3,3WMINLGALB3WEQW4NK4D23OTT86ACL,ATP5AJPL8E56O,tomorrow,2016-06-16,19,Mondrian,B3,Abstract,MondrianB3,0,B,MondrianB
2tempdistmonB3,3JC6VJ2SABJBF5NP8AH5OXIJ1RK5A8,A3RYI5HXC2MJLN,in a year,2016-06-16,24,Mondrian,B3,Abstract,MondrianB3,1,B,MondrianB
2tempdistmonB3,3G0WWMR1UVK7SA0C16AD8EXAWU5QNP,A2FWMAJ0Z92JAY,in a year,2016-06-16,13,Mondrian,B3,Abstract,MondrianB3,1,B,MondrianB
2tempdistmonB3,39LOEL67OS5UI276XT9YD9E4X7T38C,AAPICG8G8S1FU,in a year,2016-06-16,5,Mondrian,B3,Abstract,MondrianB3,1,B,MondrianB
2tempdistmonB3,3Z7EFSHGN9E8A34XYUWRMBZRUTEXCB,A9KPCMO1J1LQF,tomorrow,2016-06-16,4,Mondrian,B3,Abstract,MondrianB3,0,B,MondrianB
2tempdistmonB3,3R6BYFZZP7CFDFO7PWMSUHKUR66XFM,A2FZE7CARM54IG,tomorrow,2016-06-16,8,Mondrian,B3,Abstract,MondrianB3,0,B,MondrianB
2tempdistmonB3,3MHW492WW0DTF0BTB4PN1M7I8WBMVG,A1FBO95OVBYOH1,in a year,2016-06-16,4,Mondrian,B3,Abstract,MondrianB3,1,B,MondrianB
2tempdistmonB3,38F5OAUN5NC5CW9M296U33JJ5S5H7A,A2M4YIC3XU2693,tomorrow,2016-06-16,11,Mondrian,B3,Abstract,MondrianB3,0,B,MondrianB
2tempdistmonB3,3WS1NTTKEYC7GPIWMKXLL3XJHZMF0A,A31Q7PWLBCU2X0,tomorrow,2016-06-16,7,Mondrian,B3,Abstract,MondrianB3,0,B,MondrianB
2tempdistmonB3,323Q6SJS8IGIRPOSKS46RVW03GOHFE,A1EGJ0KJG2QFB4,in a year,2016-06-16,5,Mondrian,B3,Abstract,MondrianB3,1,B,MondrianB
2tempdistmonB3,3I0BTBYZAXLDGGZRRAP9AO4ZNAC0YS,A2TDK0LD62WZ8Y,tomorrow,2016-06-16,8,Mondrian,B3,Abstract,MondrianB3,0,B,MondrianB
2tempdistmonB3,3K772S5NP8BQLBOWPHK09DB0RF9EHT,A35ZVO654GOBP5,in a year,2016-06-16,30,Mondrian,B3,Abstract,MondrianB3,1,B,MondrianB
2tempdistmonB3,3FFJ6VRIL1ORQGKMNS36O0ABXREI04,A2OAZPREKF6PQR,tomorrow,2016-06-16,8,Mondrian,B3,Abstract,MondrianB3,0,B,MondrianB
2tempdistmonB3,3CN4LGXD5XOUF4HSABCBMRUC4MRY45,A3F0NFNLOLFJT0,in a year,2016-06-16,33,Mondrian,B3,Abstract,MondrianB3,1,B,MondrianB
2tempdistmonB3,3NGMS9VZTLIYDTXMP2G6OAKNN1BFFE,A3FW9NWR6TJ4M9,tomorrow,2016-06-16,4,Mondrian,B3,Abstract,MondrianB3,0,B,MondrianB
2tempdistmonB3,3RU7GD8VPOTJ8BR29PCA73H6EXSSPD,AD368A1RHHRC3,tomorrow,2016-06-16,22,Mondrian,B3,Abstract,MondrianB3,0,B,MondrianB
2tempdistmonB3,3Z4GS9HPNVA8J73AP0KICQUPRP977Y,A4H1NYJVE7C53,tomorrow,2016-06-16,7,Mondrian,B3,Abstract,MondrianB3,0,B,MondrianB
2tempdistmonB3,3WMINLGALB3WEQW4NK4D23OTT87ACM,A1CB33BUZQHRM9,in a year,2016-06-16,10,Mondrian,B3,Abstract,MondrianB3,1,B,MondrianB
2tempdistmonB3,3VP0C6EFSGW80AWSAWHFPURJR3K6M9,A2MIOF3QNY3Y70,in a year,2016-06-16,16,Mondrian,B3,Abstract,MondrianB3,1,B,MondrianB
2tempdistmonB3,3X4JMASXCM9H386GHIBP2D6Y21VB0P,A1AQK667NBERJ1,in a year,2016-06-16,3,Mondrian,B3,Abstract,MondrianB3,1,B,MondrianB
2tempdistmonB3,34S6N1K2ZVJ4RHYO6374M81K0CBLHO,A323KSK1XOOPOB,tomorrow,2016-06-16,14,Mondrian,B3,Abstract,MondrianB3,0,B,MondrianB
2tempdistmonB3,34X6J5FLPTYB9K9RM8ILF7GTNA1QJM,A7X2K7IW80TBU,in a year,2016-06-16,9,Mondrian,B3,Abstract,MondrianB3,1,B,MondrianB
2tempdistmonB3,3CN4LGXD5XOUF4HSABCBMRUC4MSY46,AAJ4PC076B9TA,in a year,2016-06-16,5,Mondrian,B3,Abstract,MondrianB3,1,B,MondrianB
2tempdistmonB3,3GS6S824SQXCC7WYDF9J03FWKVMWNZ,A365SN61J4UNGR,in a year,2016-06-16,161,Mondrian,B3,Abstract,MondrianB3,1,B,MondrianB
2tempdistmonB3,3ATTHHXXWAOZN6QXQ4SDXEXM7Y0IX0,ADES471X6WZCA,tomorrow,2016-06-16,26,Mondrian,B3,Abstract,MondrianB3,0,B,MondrianB
2tempdistmonB3,3TE3O857308BFPQJS21TLG4HHLI2RD,A2V8B6ISKK4N9P,tomorrow,2016-06-16,8,Mondrian,B3,Abstract,MondrianB3,0,B,MondrianB
2tempdistmonB3,3U088ZLJVKT9RB4RC97LPRJJC2CW0P,AIMZIHLL54NL7,in a year,2016-06-16,7,Mondrian,B3,Abstract,MondrianB3,1,B,MondrianB
2tempdistmonB3,3QIYRE09Y3HJB6GVGRKY7DP2OIF1N7,AJ34WB9Z37ILU,tomorrow,2016-06-16,46,Mondrian,B3,Abstract,MondrianB3,0,B,MondrianB
2tempdiststillB2,3Z7ISHFUH0VV3VEZI047HAJJC2UZ87,A4J4GGMKJ68L0,in a year,2016-06-16,15,Still,B2,Indeterminate,StillB2,1,B,StillB
2tempdiststillB2,3GDTJDAPVUBV4OFG3BED98NAXYDM8E,A1FBO95OVBYOH1,in a year,2016-06-16,9,Still,B2,Indeterminate,StillB2,1,B,StillB
2tempdiststillB2,3SB4CE2TJVVKHO7ZEG00GG93UQXXAD,A3RYI5HXC2MJLN,in a year,2016-06-16,9,Still,B2,Indeterminate,StillB2,1,B,StillB
2tempdiststillB2,3XIQGXAUMC82YM917DOG6P7DTIS7XX,A3F6SDO4GYBE4Y,tomorrow,2016-06-16,16,Still,B2,Indeterminate,StillB2,0,B,StillB
2tempdiststillB2,3AAJC4I4FGSKNCAI941Y60SXSDPJZC,A1EQ2HDHF2WWSY,in a year,2016-06-16,10,Still,B2,Indeterminate,StillB2,1,B,StillB
2tempdiststillB2,3018Q3ZVOIQ0KSLN5HU8RYNFT9DARV,A1EGJ0KJG2QFB4,in a year,2016-06-16,4,Still,B2,Indeterminate,StillB2,1,B,StillB
2tempdiststillB2,3O6CYIULED1P7XG7AGL5EY7QSRJUWT,A3HESOWHVBQOEI,in a year,2016-06-16,16,Still,B2,Indeterminate,StillB2,1,B,StillB
