X1,HitTitle,AssignmentId,WorkerId,SpatialDistance,Date,DurationSeconds,Painter,Painting,Category,set,Painter_set,painting,distance_numeric
430,2spatdistStillA1,3ON104KXQKWQQZMSVAUN1U9YF7AW4Z,A2KRIPTSNZI4HF,around the corner,NA,NA,Still,A1,Concrete,A,StillA,StillA1,0
431,2spatdistStillA1,3PJUZCGDJ6GGX4WME2A84MHSJSM89T,AJWES6SFIP3AT,around the corner,NA,NA,Still,A1,Concrete,A,StillA,StillA1,0
432,2spatdistStillA1,3CFVK00FWLLOUSE7AKG0PHCWDRD6L2,A1ZZINLCZZYOH4,in another state,NA,NA,Still,A1,Concrete,A,StillA,StillA1,1
433,2spatdistStillA1,3NKQQ8O39Y5QYRGGTLGFMAI774TDUV,A1WRQCH7EPLS35,around the corner,NA,NA,Still,A1,Concrete,A,StillA,StillA1,0
434,2spatdistStillA1,3WSELTNVR32D07YF96Z3RDOZ3NPATZ,A1U8RH67FLZW87,around the corner,NA,NA,Still,A1,Concrete,A,StillA,StillA1,0
435,2spatdistStillA1,317HQ483I7SUBCCTOY54ZC6QRD8INA,A2YHOJLEZR8663,around the corner,NA,NA,Still,A1,Concrete,A,StillA,StillA1,0
436,2spatdistStillA1,3PWWM24LHSY5XKBNTTVTUZ9EDMC821,A3GLUDQZGEJL5G,around the corner,NA,NA,Still,A1,Concrete,A,StillA,StillA1,0
437,2spatdistStillA1,3QAVNHZ3EM4PHUQA0XXC5MEI9A3LA7,AKSJ3C5O3V9RB,in another state,NA,NA,Still,A1,Concrete,A,StillA,StillA1,1
438,2spatdistStillA1,3N2BF7Y2VQUOXZG96F8JMLGBMAJHMG,ABNTDXT618WJQ,around the corner,NA,NA,Still,A1,Concrete,A,StillA,StillA1,0
439,2spatdistStillA1,3EJPLAJKEMG8ZHVBPL79XWNUS0LZ6E,AAMITFRKNO97Q,around the corner,NA,NA,Still,A1,Concrete,A,StillA,StillA1,0
440,2spatdistStillA1,39JEC7537U1G6EZ2YFV9YQ280BQVC2,A2Q3KN46PUMMX2,in another state,NA,NA,Still,A1,Concrete,A,StillA,StillA1,1
441,2spatdistmonA3,3W8CV64QJ2Z9QFXFH64EHZAP00G9H1,A1FBO95OVBYOH1,in another state,2016-06-17,4,Mondrian,A3,Abstract,A,MondrianA,MondrianA3,1
442,2spatdistmonA3,3JZQSN0I3QA4RTTH0MMO6VKZOYXGF0,A3F6SDO4GYBE4Y,around the corner,2016-06-17,7,Mondrian,A3,Abstract,A,MondrianA,MondrianA3,0
443,2spatdistmonA3,3MRNMEIQW56NF1TMK7OEVNMM823LD0,A2HOUSKURBF8UA,around the corner,2016-06-17,10,Mondrian,A3,Abstract,A,MondrianA,MondrianA3,0
444,2spatdistmonA3,379J5II41OGS777MG2ZY15478E4LET,A3RYI5HXC2MJLN,in another state,2016-06-17,5,Mondrian,A3,Abstract,A,MondrianA,MondrianA3,1
445,2spatdistmonA3,358010RM5ET49CAXPBRWC3NGFIHVXV,A1KEA2Z47S3UPI,in another state,2016-06-17,21,Mondrian,A3,Abstract,A,MondrianA,MondrianA3,1
446,2spatdistmonA3,3NQL1CS15R8T9H07U7DYVHUPHOBVY1,A2MCG5W6LHSRG9,in another state,2016-06-17,13,Mondrian,A3,Abstract,A,MondrianA,MondrianA3,1
447,2spatdistmonA3,3LO69W1SU3DQRL3DMXPM18PJLUJLGA,A3BBPCRHAJ61PP,in another state,2016-06-17,8,Mondrian,A3,Abstract,A,MondrianA,MondrianA3,1
448,2spatdistmonA3,3QBD8R3Z21JILQDQ4O3DK0WAQUFO47,A3RHGIM99R25Q9,in another state,2016-06-17,17,Mondrian,A3,Abstract,A,MondrianA,MondrianA3,1
449,2spatdistmonA3,3MRNMEIQW56NF1TMK7OEVNMM823DLS,AKSJ3C5O3V9RB,around the corner,2016-06-17,11,Mondrian,A3,Abstract,A,MondrianA,MondrianA3,0
450,2spatdistmonA3,30MVJZJNHMD5HLS5567ZTCQ4DSK9J6,A19F0UPKU4IT2P,around the corner,2016-06-17,13,Mondrian,A3,Abstract,A,MondrianA,MondrianA3,0
451,2spatdistmonA3,3AWETUDC92SOS1QCRMGYUZDXFGJIZI,A19TL7AJ0FB1JG,around the corner,2016-06-17,45,Mondrian,A3,Abstract,A,MondrianA,MondrianA3,0
452,2spatdistmonA3,3X4JMASXCM9H386GHIBP2D6Y2JGB0A,A2TOWO0Q1ZJF4H,in another state,2016-06-17,19,Mondrian,A3,Abstract,A,MondrianA,MondrianA3,1
453,2spatdistmonA3,3WQ3B2KGE8GHAXRYD1FPGIP87BMB1D,A3F0NFNLOLFJT0,around the corner,2016-06-17,7,Mondrian,A3,Abstract,A,MondrianA,MondrianA3,0
454,2spatdistmonA3,3ATPCQ38J8A9HTX9JCM2ZUGCWEAAYF,A1WRYUFOYFF8QO,in another state,2016-06-17,90,Mondrian,A3,Abstract,A,MondrianA,MondrianA3,1
455,2spatdistmonA3,38BQUHLA9W0YPG2WAS396UDACL0OM2,A2JNJSNV88A26K,around the corner,2016-06-17,22,Mondrian,A3,Abstract,A,MondrianA,MondrianA3,0
456,2spatdistmonA3,3G2UL9A02DEPF7P56QFQ6CUTWWC76M,A3OK0Q4TLQSQKT,around the corner,2016-06-17,12,Mondrian,A3,Abstract,A,MondrianA,MondrianA3,0
457,2spatdistmonA3,3QBD8R3Z21JILQDQ4O3DK0WAQUG4OO,A1IHKUDBWZ9FGA,around the corner,2016-06-17,22,Mondrian,A3,Abstract,A,MondrianA,MondrianA3,0
458,2spatdistmonA3,3EG49X351UCJUMVWO3JO0B7HYPQX66,A1DQGASPACYYJX,in another state,2016-06-17,6,Mondrian,A3,Abstract,A,MondrianA,MondrianA3,1
459,2spatdistmonA3,3WEV0KO0OMSAJEOC4GLF790H0WCSDM,A3S8AEOEIQTNHC,in another state,2016-06-17,10,Mondrian,A3,Abstract,A,MondrianA,MondrianA3,1
460,2spatdistmonA3,3ZOTGHDK5IB1NBF1UPZVI3CG4AJSOJ,A2Q0G312LESWK7,around the corner,2016-06-17,8,Mondrian,A3,Abstract,A,MondrianA,MondrianA3,0
461,2spatdistmonA3,3DQQ64TANGLCFS8BTUMB4SKRKSBPWC,A3GZYWA9S6J0K9,around the corner,2016-06-17,16,Mondrian,A3,Abstract,A,MondrianA,MondrianA3,0
462,2spatdistmonA3,37Z929RLG98H03K9Q6LUCDI33I0ST5,AJ34WB9Z37ILU,around the corner,2016-06-17,7,Mondrian,A3,Abstract,A,MondrianA,MondrianA3,0
463,2spatdistmonA3,37U1UTWH9VMM14S88JAUV7HK33X8R9,A2TCIHHKLL8LQC,around the corner,2016-06-17,9,Mondrian,A3,Abstract,A,MondrianA,MondrianA3,0
464,2spatdistmonA3,3VBEN272MKZDVYY366MNDU3EDOSSGW,A1S6QWSCBRYSFZ,around the corner,2016-06-17,14,Mondrian,A3,Abstract,A,MondrianA,MondrianA3,0
465,2spatdistmonA3,3P59JYT76LKOV43BWR6OLV5Z5O12TC,A2Q3KN46PUMMX2,around the corner,2016-06-17,18,Mondrian,A3,Abstract,A,MondrianA,MondrianA3,0
466,2spatdistmonA3,3QECW5O0KH1GU1MYEA8MJ28BPYT5TH,A2KDCBG2V9ERXM,around the corner,2016-06-17,18,Mondrian,A3,Abstract,A,MondrianA,MondrianA3,0
467,2spatdistmonA3,3LWJHTCVCCMV4INV3IR009O1UL7FQV,AEQ6KLNVTRKKR,in another state,2016-06-17,12,Mondrian,A3,Abstract,A,MondrianA,MondrianA3,1
468,2spatdistmonA3,3YMTUJH0DSGYYIIY05PCEA2XP2XT4Z,A2ALWT2BUSXD83,in another state,2016-06-17,16,Mondrian,A3,Abstract,A,MondrianA,MondrianA3,1
469,2spatdistmonA3,3X0H8UUIT1O9SKO3LBQ5ZXP27CISWV,AW0MG225VXWCN,around the corner,2016-06-17,17,Mondrian,A3,Abstract,A,MondrianA,MondrianA3,0
470,2spatdistmonA3,3HHRAGRYX85JIWJ2LJZ4187QCMUO94,A17GH7I35D6K03,around the corner,2016-06-17,16,Mondrian,A3,Abstract,A,MondrianA,MondrianA3,0
471,2spatdistmonA3,3DHE4R9OCWBKQZH5CR7HMCQAFUT2G3,A1S6C5E1PQEPNW,around the corner,2016-06-17,19,Mondrian,A3,Abstract,A,MondrianA,MondrianA3,0
472,2spatdistmonA3,3YOH7BII097YPCBQQSC7M9FEJ93VK7,A2ILUP6FN8HKKC,around the corner,2016-06-17,23,Mondrian,A3,Abstract,A,MondrianA,MondrianA3,0
473,2spatdistmonA3,339ANSOTR52T36RQRLDO7KPKB77IKX,A282R176GJZZLF,around the corner,2016-06-17,26,Mondrian,A3,Abstract,A,MondrianA,MondrianA3,0
474,2spatdistmonA3,37C0GNLMHF35WGQFX3IC644PI7G6DF,A37N4JY3863YH0,in another state,2016-06-17,29,Mondrian,A3,Abstract,A,MondrianA,MondrianA3,1
475,2spatdistmonA3,3AMYWKA6YBMW0DH4NCWSHYGOMLM6OB,A1HGC1W5EWXUYS,around the corner,2016-06-17,205,Mondrian,A3,Abstract,A,MondrianA,MondrianA3,0
476,2spatdistmonA3,3EKVH9QMEY4HEF7EA169GRND22DD24,AF8UNUWWF7RPW,in another state,2016-06-17,22,Mondrian,A3,Abstract,A,MondrianA,MondrianA3,1
477,2spatdistmonA3,33PPO7FECVFLP0LGZ4R137UURYAIDK,A1VHVCUY7WSLZN,around the corner,2016-06-17,40,Mondrian,A3,Abstract,A,MondrianA,MondrianA3,0
478,2spatdistmonA3,3SEPORI8WNZ9MJ7EFYOLD1PE28EAZ6,A3N0QZ9ZKUCTCQ,around the corner,2016-06-17,260,Mondrian,A3,Abstract,A,MondrianA,MondrianA3,0
479,2spatdistmonA3,30ZX6P7VF8VUH176KXSKJPIQ7M9J2N,A16H809DRDT4B9,around the corner,2016-06-17,209,Mondrian,A3,Abstract,A,MondrianA,MondrianA3,0
480,2spatdistmonA3,33SA9F9TRXU8I1JLKG60AGLN6L9WEY,A3N7R7P9HP2YB6,around the corner,2016-06-17,22,Mondrian,A3,Abstract,A,MondrianA,MondrianA3,0
481,2spatdistRkB1,3IKZ72A5B4GA1LA3NQZJWFTYBLGNFO,A1FBO95OVBYOH1,around the corner,NA,NA,Rothko,B1,Concrete,B,RothkoB,RothkoB1,0
482,2spatdistRkB1,3DQQ64TANGLCFS8BTUMB4SKT637PWK,ANZKTE853UXSD,around the corner,NA,NA,Rothko,B1,Concrete,B,RothkoB,RothkoB1,0
483,2spatdistRkB1,3SNVL38CI4S2Q35QZBH2WHRRKDJKC5,A3LA5P3N3KI8U7,around the corner,NA,NA,Rothko,B1,Concrete,B,RothkoB,RothkoB1,0
484,2spatdistRkB1,32EYX73OY09KZ1ZLBMBZRZZBM5KRUF,AUVC78LEL0T6L,around the corner,NA,NA,Rothko,B1,Concrete,B,RothkoB,RothkoB1,0
485,2spatdistRkB1,3A4TN5196KIBOD4ITQE5JPBZSWFCHT,A1EQ2HDHF2WWSY,around the corner,NA,NA,Rothko,B1,Concrete,B,RothkoB,RothkoB1,0
486,2spatdistRkB1,3F1567XTNW5M38WI0WR8QD2SDY89Q5,A25YG9M911WA3T,around the corner,NA,NA,Rothko,B1,Concrete,B,RothkoB,RothkoB1,0
487,2spatdistRkB1,3R0T90IZ1SCXOH979KWNYPZYDW2CGU,A14I3K8UN3612X,in another state,NA,NA,Rothko,B1,Concrete,B,RothkoB,RothkoB1,1
488,2spatdistRkB1,3TPWUS5F891TL3Z7OP05KSLM7KSWCD,A3GLUDQZGEJL5G,around the corner,NA,NA,Rothko,B1,Concrete,B,RothkoB,RothkoB1,0
489,2spatdistRkB1,3RYC5T2D73T77WRPU0C5HTCCEOSRPJ,AKSJ3C5O3V9RB,around the corner,NA,NA,Rothko,B1,Concrete,B,RothkoB,RothkoB1,0
490,2spatdistRkB1,3EICBYG644W7FJZ8HQHQV2RE5OJCJY,A10GZ0SWBZIRBK,around the corner,NA,NA,Rothko,B1,Concrete,B,RothkoB,RothkoB1,0
491,2spatdistRkB1,3G5W44VEU7IF7FLV1XDLM8C6I5BKGF,A28AX4H70DPKKK,around the corner,NA,NA,Rothko,B1,Concrete,B,RothkoB,RothkoB1,0
492,2spatdistRkB1,3Z7VU45IPYHDSVUEJFVS20WDKP5Z1G,AKY00Z7IB63UV,around the corner,NA,NA,Rothko,B1,Concrete,B,RothkoB,RothkoB1,0
493,2spatdistRkB1,3LRLIPTPEQ9EXO8SFXLBQM13KAYKA3,APKZZ03P89DHY,around the corner,NA,NA,Rothko,B1,Concrete,B,RothkoB,RothkoB1,0
494,2spatdistRkB1,3FQ5JJ512LOLH72HO1QGCSL3JHXKNN,AD1ILDUXZHASF,in another state,NA,NA,Rothko,B1,Concrete,B,RothkoB,RothkoB1,1
495,2spatdistRkB1,3VNXK88KKCIE8GSZMVLIW010UQN9VZ,A1UX9EWSK062A9,around the corner,NA,NA,Rothko,B1,Concrete,B,RothkoB,RothkoB1,0
496,2spatdistRkB1,3TAYZSBPLL8NG4QW7R1YBQ9FPGJS2L,A1ZRK6K5JUPJAV,around the corner,NA,NA,Rothko,B1,Concrete,B,RothkoB,RothkoB1,0
497,2spatdistRkB1,3SNVL38CI4S2Q35QZBH2WHRRKDJCKX,A32QJF67JMJFKX,around the corner,NA,NA,Rothko,B1,Concrete,B,RothkoB,RothkoB1,0
498,2spatdistRkB1,3HSYG7LRBJYK91HEROY0K04ZPMSKKI,A6JOC24PSUEEC,around the corner,NA,NA,Rothko,B1,Concrete,B,RothkoB,RothkoB1,0
499,2spatdistRkB1,33PPUNGG3851L0TVH9A78REQONZRZ4,A273DS7TQWR9M1,in another state,NA,NA,Rothko,B1,Concrete,B,RothkoB,RothkoB1,1
500,2spatdistRkB1,3XXU1SWE8MVCKY1OB4BT72MU6CSA0N,A3F0NFNLOLFJT0,in another state,NA,NA,Rothko,B1,Concrete,B,RothkoB,RothkoB1,1
501,2spatdistRkB1,3ERET4BTVM90S5YNNR7BURQJESGK9O,A2AAY4VT9L71SY,in another state,NA,NA,Rothko,B1,Concrete,B,RothkoB,RothkoB1,1
502,2spatdistRkB1,32AT8R96GL9W0GZYQBB4H947873US6,A39P7J60DY4WLU,in another state,NA,NA,Rothko,B1,Concrete,B,RothkoB,RothkoB1,1
503,2spatdistRkB1,3TDXMTX3CBUM4R61PHJNX1K4WNJI60,A2JR1GWH41MLRB,around the corner,NA,NA,Rothko,B1,Concrete,B,RothkoB,RothkoB1,0
504,2spatdistRkB1,3H7XDTSHKCR62FFCQBWOAJ615CKWGN,A183WYXN12P2TJ,around the corner,NA,NA,Rothko,B1,Concrete,B,RothkoB,RothkoB1,0
505,2spatdistRkB1,3GS6S824SQXCC7WYDF9J03FY6O6WNV,A1Z0O5MC9DAE8C,around the corner,NA,NA,Rothko,B1,Concrete,B,RothkoB,RothkoB1,0
506,2spatdistRkB1,31UV0MXWNQCQLN6NKY9I5V640S8I5K,A3S1O6HWXTKOSM,around the corner,NA,NA,Rothko,B1,Concrete,B,RothkoB,RothkoB1,0
507,2spatdistRkB1,3E47SOBEYQWBK8F2Z8WQJ1CES9UICS,A1GV0UZU0T2ORS,around the corner,NA,NA,Rothko,B1,Concrete,B,RothkoB,RothkoB1,0
508,2spatdistRkB1,3M1CVSFP60508R6NS258M8DCJGQQA1,A2PTW4BGKPBVL7,around the corner,NA,NA,Rothko,B1,Concrete,B,RothkoB,RothkoB1,0
509,2spatdistRkB1,3SLE99ER0NDE5TC6LCOH8C9M61WZBZ,A2WJGI7XNUBRND,in another state,NA,NA,Rothko,B1,Concrete,B,RothkoB,RothkoB1,1
510,2spatdistRkB1,3II4UPYCOJ7Y6Y9ZCCWAC9LI4JNQD3,AE6VVAOUB4EYG,around the corner,NA,NA,Rothko,B1,Concrete,B,RothkoB,RothkoB1,0
511,2spatdistRkB1,3B837J3LDOW4KO7HMHGZCYHN18ZRSZ,A1489QNXV5IM6O,around the corner,NA,NA,Rothko,B1,Concrete,B,RothkoB,RothkoB1,0
512,2spatdistRkB1,3YOH7BII097YPCBQQSC7M9FG5KZKV4,A2U3UM207NAHR1,around the corner,NA,NA,Rothko,B1,Concrete,B,RothkoB,RothkoB1,0
513,2spatdistRkB1,3I2PTA7R3TU6K4F94TIXGMG8OSKKQA,A24F42H3K58D8A,around the corner,NA,NA,Rothko,B1,Concrete,B,RothkoB,RothkoB1,0
514,2spatdistRkB1,3XCC1ODXDLBS78S4UDRUHY2MJKERQA,A22T69YW4WUANF,around the corner,NA,NA,Rothko,B1,Concrete,B,RothkoB,RothkoB1,0
515,2spatdistRkB1,3YW4XOSQKQLW6W04DSWKL8HYI7R1UU,A1US7KJA2ZOHSA,around the corner,NA,NA,Rothko,B1,Concrete,B,RothkoB,RothkoB1,0
516,2spatdistRkB1,3E337GFOL98GFL6YYA51E0TAC0GNGN,AF4SO6NQC84U4,around the corner,NA,NA,Rothko,B1,Concrete,B,RothkoB,RothkoB1,0
517,2spatdistRkB1,3DZQRBDBSLFC1MMFBRF3U0E7VUJS3W,A365SN61J4UNGR,around the corner,NA,NA,Rothko,B1,Concrete,B,RothkoB,RothkoB1,0
518,2spatdistRkB1,3VZLGYJEYLALIWF7Q8GZX90EP4KZX8,A36LOA6VLJU157,around the corner,NA,NA,Rothko,B1,Concrete,B,RothkoB,RothkoB1,0
519,2spatdistRkB1,34S9DKFK73PG1CRYSGR7L00EHW7NYM,A2NFMJINWB314E,around the corner,NA,NA,Rothko,B1,Concrete,B,RothkoB,RothkoB1,0
520,2spatdistRkB1,30X31N5D63QCL7L0K6UDH8SD14CSAT,A209H73TTW9F87,around the corner,NA,NA,Rothko,B1,Concrete,B,RothkoB,RothkoB1,0
521,2spatdistRkA1,3WQQ9FUS6AUZLXBJCMO4VSCI7SPB86,AUVC78LEL0T6L,in another state,NA,NA,Rothko,A1,Concrete,A,RothkoA,RothkoA1,1
522,2spatdistRkA1,3WYP994K17R8URL6TZ5QJPESM6H6YU,A1FBO95OVBYOH1,around the corner,NA,NA,Rothko,A1,Concrete,A,RothkoA,RothkoA1,0
523,2spatdistRkA1,337RC3OW05299IT8BSO819SVUK4LV8,A3PRZRK9IC5CBI,around the corner,NA,NA,Rothko,A1,Concrete,A,RothkoA,RothkoA1,0
524,2spatdistRkA1,3SUWZRL0MYDAOM4FTYTWCMMC4UCE6N,A2AAY4VT9L71SY,around the corner,NA,NA,Rothko,A1,Concrete,A,RothkoA,RothkoA1,0
525,2spatdistRkA1,3NC5L260MOMSJ6AFO5ZWB4T31VLOF4,A1EQ2HDHF2WWSY,around the corner,NA,NA,Rothko,A1,Concrete,A,RothkoA,RothkoA1,0
526,2spatdistRkA1,3QILPRALQ5V1M60GFCTDMNCCOH38NS,A2O7H7VXLFN6BP,around the corner,NA,NA,Rothko,A1,Concrete,A,RothkoA,RothkoA1,0
527,2spatdistRkA1,3OJSZ2ATDSWTW3PR175LE6GVMCX75E,A14I3K8UN3612X,in another state,NA,NA,Rothko,A1,Concrete,A,RothkoA,RothkoA1,1
528,2spatdistRkA1,3P1L2B7AD1PEJYKBAG2U6HYNYR7OL9,A10GZ0SWBZIRBK,around the corner,NA,NA,Rothko,A1,Concrete,A,RothkoA,RothkoA1,0
529,2spatdistRkA1,3B2X28YI3WFCHJSVJ7R6BEGR1XZB6K,A3GLUDQZGEJL5G,around the corner,NA,NA,Rothko,A1,Concrete,A,RothkoA,RothkoA1,0
530,2spatdistRkA1,3A1PQ49WVHHR1AUKDTPL2TS8OZOH18,AKY00Z7IB63UV,in another state,NA,NA,Rothko,A1,Concrete,A,RothkoA,RothkoA1,1
531,2spatdistRkA1,3EF8EXOTT1VNSGPA1TS6E68N1RSJ1F,ANZKTE853UXSD,around the corner,NA,NA,Rothko,A1,Concrete,A,RothkoA,RothkoA1,0
532,2spatdistRkA1,3KYQYYSHYV7VLMWJXZ46N4QIPI5ODT,A6JOC24PSUEEC,around the corner,NA,NA,Rothko,A1,Concrete,A,RothkoA,RothkoA1,0
533,2spatdistRkA1,324G5B4FB38U1W3Q41Z9XBK454M70T,A273DS7TQWR9M1,in another state,NA,NA,Rothko,A1,Concrete,A,RothkoA,RothkoA1,1
534,2spatdistRkA1,3GM6G9ZBKNXE287469P804JZX4ETM2,AD1ILDUXZHASF,around the corner,NA,NA,Rothko,A1,Concrete,A,RothkoA,RothkoA1,0
535,2spatdistRkA1,352YTHGROVD8T9R30B8N0RZB0JYH4L,A2Z6NL0CTXY0ZB,around the corner,NA,NA,Rothko,A1,Concrete,A,RothkoA,RothkoA1,0
536,2spatdistRkA1,3ERMJ6L4DYSR4AAXT6M7V8RH87NM7J,A12SMSQ6D5227J,around the corner,NA,NA,Rothko,A1,Concrete,A,RothkoA,RothkoA1,0
537,2spatdistRkA1,3QJOXOW4XJRCDPP7GE0D1IJYUURME5,A18TCR555RWUZV,around the corner,NA,NA,Rothko,A1,Concrete,A,RothkoA,RothkoA1,0
538,2spatdistRkA1,3MMN5BL1WZ493R9ARUJHIRF1351M3E,A2WUQGSG1LUJG0,around the corner,NA,NA,Rothko,A1,Concrete,A,RothkoA,RothkoA1,0
539,2spatdistRkA1,3TMFV4NEP8ER909U7DK0I6P3HT78WJ,ATADQXPHL10Y8,around the corner,NA,NA,Rothko,A1,Concrete,A,RothkoA,RothkoA1,0
540,2spatdistRkA1,3OE22WJIGIOKN0KLY7MZM9P6QJIQUD,A25YG9M911WA3T,around the corner,NA,NA,Rothko,A1,Concrete,A,RothkoA,RothkoA1,0
541,2spatdistRkA1,3PDJHANYK5GM8WVHJZ12XPJPWA4H66,A1AQK667NBERJ1,around the corner,NA,NA,Rothko,A1,Concrete,A,RothkoA,RothkoA1,0
542,2spatdistRkA1,338JKRMM26ZNVY7K9CIEDULBSTUHAW,A1WF5UHB8ZBG68,around the corner,NA,NA,Rothko,A1,Concrete,A,RothkoA,RothkoA1,0
543,2spatdistRkA1,39K0FND3AHF9NC8V09YR5ZT79FTMAA,A1UX9EWSK062A9,around the corner,NA,NA,Rothko,A1,Concrete,A,RothkoA,RothkoA1,0
544,2spatdistRkA1,336YQZE83VECH6WE5D7AXODLH1SM54,APKZZ03P89DHY,in another state,NA,NA,Rothko,A1,Concrete,A,RothkoA,RothkoA1,1
545,2spatdistRkA1,39GXDJN2OTEEUB9PH3F4W46PAK58V9,AWIO57CI1ZBIH,around the corner,NA,NA,Rothko,A1,Concrete,A,RothkoA,RothkoA1,0
546,2spatdistRkA1,31Q0U3WYDPFU8LO80K39BG3EAWS71W,A22T69YW4WUANF,around the corner,NA,NA,Rothko,A1,Concrete,A,RothkoA,RothkoA1,0
547,2spatdistRkA1,3PIWWX1FJJ6UNX5ERIYCI649V8SJJJ,ANMXMEB55AGM6,around the corner,NA,NA,Rothko,A1,Concrete,A,RothkoA,RothkoA1,0
548,2spatdistRkA1,37TRT2X24QRO5E723QLVKILWN3JJBY,AMVBZXM810ZMA,in another state,NA,NA,Rothko,A1,Concrete,A,RothkoA,RothkoA1,1
549,2spatdistRkA1,3Z4GS9HPNVA8J73AP0KICQURDIS77T,A365SN61J4UNGR,around the corner,NA,NA,Rothko,A1,Concrete,A,RothkoA,RothkoA1,0
550,2spatdistRkA1,3WZ36BJEV3GIJH37FKZZMO85L5ABTV,A1IMS01VUK88NM,around the corner,NA,NA,Rothko,A1,Concrete,A,RothkoA,RothkoA1,0
551,2spatdistRkA1,3KKG4CDWKIYFE39K2ZKVNA1NH6Q49I,A1ZRK6K5JUPJAV,in another state,NA,NA,Rothko,A1,Concrete,A,RothkoA,RothkoA1,1
552,2spatdistRkA1,326O153BMIY99VJU3L1AISW4LGZEDF,AF4SO6NQC84U4,around the corner,NA,NA,Rothko,A1,Concrete,A,RothkoA,RothkoA1,0
553,2spatdistRkA1,3R2UR8A0IAG9JS10OZ5IHBTA50HOXV,A3LA5P3N3KI8U7,around the corner,NA,NA,Rothko,A1,Concrete,A,RothkoA,RothkoA1,0
554,2spatdistRkA1,38F71OA9GTW4J3P3BPKJJ04Y6V6MFN,A3G0T5Y7OSC76S,around the corner,NA,NA,Rothko,A1,Concrete,A,RothkoA,RothkoA1,0
555,2spatdistRkA1,3NAPMVF0ZWF1X664JO3NGZDJ22672D,A2MCG5W6LHSRG9,around the corner,NA,NA,Rothko,A1,Concrete,A,RothkoA,RothkoA1,0
556,2spatdistRkA1,3TXD01ZLD4HDYVXN0AFMJ6O1UR0U4Z,A209H73TTW9F87,around the corner,NA,NA,Rothko,A1,Concrete,A,RothkoA,RothkoA1,0
557,2spatdistRkA1,3WAKVUDHUWGAHIF628DTMI8BLTQU7J,A1Z0O5MC9DAE8C,around the corner,NA,NA,Rothko,A1,Concrete,A,RothkoA,RothkoA1,0
558,2spatdistRkA1,36U2A8VAG1ZFT66VV3ZRT8JAN11KYD,A1Y9VA9FKJLS5K,in another state,NA,NA,Rothko,A1,Concrete,A,RothkoA,RothkoA1,1
559,2spatdistRkA1,3FTOP5WARFONLR4S5AO601PDWZMJ0C,ASV53ZC7ILJ7B,around the corner,NA,NA,Rothko,A1,Concrete,A,RothkoA,RothkoA1,0
560,2spatdistRkA1,3ERET4BTVM90S5YNNR7BURQJESH9KE,A3UVW94KB9UBAJ,in another state,NA,NA,Rothko,A1,Concrete,A,RothkoA,RothkoA1,1
561,2spatdistCloseA3,3GM6G9ZBKNXE287469P804JZX4FTM3,A1FBO95OVBYOH1,in another state,NA,NA,Close,A3,Abstract,A,CloseA,CloseA3,1
562,2spatdistCloseA3,30BXRYBRP4XK2BANAHE6VJI2KCYWHN,AUVC78LEL0T6L,in another state,NA,NA,Close,A3,Abstract,A,CloseA,CloseA3,1
563,2spatdistCloseA3,308XBLVESI4532QFBVU4M97NXKERBZ,A25YG9M911WA3T,in another state,NA,NA,Close,A3,Abstract,A,CloseA,CloseA3,1
564,2spatdistCloseA3,3SEPORI8WNZ9MJ7EFYOLD1PGOJCZA5,A3LA5P3N3KI8U7,around the corner,NA,NA,Close,A3,Abstract,A,CloseA,CloseA3,0
565,2spatdistCloseA3,3H7XDTSHKCR62FFCQBWOAJ615CLWGO,A14I3K8UN3612X,in another state,NA,NA,Close,A3,Abstract,A,CloseA,CloseA3,1
566,2spatdistCloseA3,3ITXP059PWJNM0O4EC7QA7VWRR6JS0,A10GZ0SWBZIRBK,in another state,NA,NA,Close,A3,Abstract,A,CloseA,CloseA3,1
567,2spatdistCloseA3,3HMVI3QICJSDN5K9NTT9OTNBEV31YT,A1EQ2HDHF2WWSY,in another state,NA,NA,Close,A3,Abstract,A,CloseA,CloseA3,1
568,2spatdistCloseA3,3G2UL9A02DEPF7P56QFQ6CUVI7976V,A2AAY4VT9L71SY,around the corner,NA,NA,Close,A3,Abstract,A,CloseA,CloseA3,0
569,2spatdistCloseA3,3IX2EGZR7BJBLLORZN7LKXQ05PNRJK,A18TCR555RWUZV,in another state,NA,NA,Close,A3,Abstract,A,CloseA,CloseA3,1
570,2spatdistCloseA3,36NEMU28XFD6UPBY1EUJNOQY1YXWMW,A1489QNXV5IM6O,in another state,NA,NA,Close,A3,Abstract,A,CloseA,CloseA3,1
571,2spatdistCloseA3,32Z9ZLUT1LKCX21LJVNWEP5GHAZHOW,A273DS7TQWR9M1,in another state,NA,NA,Close,A3,Abstract,A,CloseA,CloseA3,1
572,2spatdistCloseA3,3IAEQB9FMEK3QV5LOLVG4Y34SK5WDE,APKZZ03P89DHY,around the corner,NA,NA,Close,A3,Abstract,A,CloseA,CloseA3,0
573,2spatdistCloseA3,3GGAI1SQEVYXGR5TKNUIBUJV9IFMCD,A1NITMHYG5YL3H,around the corner,NA,NA,Close,A3,Abstract,A,CloseA,CloseA3,0
574,2spatdistCloseA3,3VFJCI1K4ZZ1UJYQRHMINKYKDX6RGG,AKSJ3C5O3V9RB,around the corner,NA,NA,Close,A3,Abstract,A,CloseA,CloseA3,0
